"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00048758","1913-04","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","6",",6","5",",6","0",",6","","","4",",6","0",",6","26",",6","0",",6","0",",6","0",",6","","","19130430",",,6","","","19130430",",,6","","","19130405",",,6","19130426",",,6","-14.4",",6,30,","","","152",",,6,30,","14.0",",,6,05,","18.3",",6,26,","","","4355.6","6","466.2",",6","","","","","46.4",",,,6","431",",,,6","2.79",",6","9.38",",,,6","-3.79",",,,6","",""
"USC00048758","1913-05","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0","1,6","4",",6","3",",6","1",",6","","","0",",6","0",",6","19",",6","0","1,6","6","1,6","0","1,6","","","19130501",",,6","","","19130531","+,,6","","","19130518",",,6","19130526","+,1,6","-8.9",",6,01,","","","0",",,6,31,+","27.9",",,6,18,","23.3","1,6,26,+","","","4678.5","6","322.9","1,6","","","","","42.1",",,,6","0",",,,6","7.47","1,6","15.64","1,,,6","-0.70",",,,6","",""
"USC00048758","1913-06","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","6",",6","3",",6","0",",6","","","","","0",",6","9",",6","0",",6","4",",6","0",",6","","","19130627","+,,6","","","","","","","19130605",",,6","19130630",",,6","-2.8",",6,27,+","","","","","10.2",",,6,05,","23.3",",6,30,","","","4941.3","6","262.8",",6","","","","","25.2",",,,6","","","9.57",",6","17.87",",,,6","1.28",",,,6","",""
"USC00048758","1913-07","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","9",",6","6",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","24",",6","0",",6","","","19130704",",,6","","","19130731","+,,6","","","19130723",",,6","19130712",",,6","0.6",",6,04,","","","0",",,6,31,+","8.6",",,6,23,","29.4",",6,12,","","","129.6","6","129.6",",6","","","","","34.5",",,,6","0",",,,6","14.15",",6","23.58",",,,6","4.73",",,,6","",""
"USC00048758","1913-08","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","4",",6","1",",6","0",",6","","","","","0",",6","2",",6","0",",6","25",",6","0",",6","","","19130816","+,,6","","","","","","","19130827",",,6","19130807","+,,6","0.0",",6,16,+","","","","","6.4",",,6,27,","27.2",",6,07,+","","","250.1","6","120.5",",6","","","","","10.3",",,,6","","","14.45",",6","23.35",",,,6","5.55",",,,6","",""
"USC00048758","1913-09","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","4",",6","0",",6","22",",6","0",",6","","","19130925","+,,6","","","19130930","+,,6","","","19130929",",,6","19130918",",,6","-3.9",",6,25,+","","","0",",,6,30,+","2.5",",,6,29,","26.7",",6,18,","","","437.6","6","187.5",",6","","","","","2.5",",,,6","0",",,,6","12.08",",6","21.00",",,,6","3.17",",,,6","",""
"USC00048758","1913-10","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","27",",6","0",",6","2",",6","0",",6","","","19131004",",,6","","","19131031","+,,6","","","19131031",",,6","19131027","+,,6","-7.8",",6,04,","","","0",",,6,31,+","2.5",",,6,31,","21.1",",6,27,+","","","787.2","6","349.6",",6","","","","","2.5",",,,6","0",",,,6","7.05",",6","16.28",",,,6","-2.17",",,,6","",""
"USC00048758","1913-11","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","10",",6","10",",6","0",",6","","","6",",6","0",",6","30",",6","1",",6","0",",6","0",",6","","","19131123",",,6","","","19131126","+,,6","","","19131111",",,6","19131101",",,6","-12.8",",6,23,","","","102",",,6,26,+","21.3",",,6,11,","16.7",",6,01,","","","1268.7","6","481.5",",6","","","","","103.0",",,,6","458",",,,6","2.28",",6","8.55",",,,6","-3.98",",,,6","",""
"USC00048758","1913-12","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","8",",6","8",",6","3",",6","","","6",",6","0",",6","30",",6","2",",6","0",",6","0",",6","","","19131216",",,6","","","19131226",",,6","","","19131231",",,6","19131209","+,,6","-15.0",",6,16,","","","356",",,6,26,","118.6",",,6,31,","10.0",",6,09,+","","","1894.4","6","625.7",",6","","","","","246.5",",,,6","762",",,,6","-1.85",",6","4.09",",,,6","-7.79",",,,6","",""
"USC00048758","1914-01","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0","1,6","19","1,6","18","1,6","9","1,6","","","","","2","1,6","30","1,6","7",",6","0",",6","0",",6","","","19140129","+,1,6","","","","","","","19140113",",1,6","19140105",",,6","-17.8","1,6,29,+","","","","","68.8","1,,6,13,","10.0",",6,05,","","","2517.7","6","623.3",",6","","","","","520.2","1,,,6","","","-2.47","1,6","2.90",",,,6","-7.85","1,,,6","",""
"USC00048758","1914-02","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","7",",6","6",",6","3",",6","","","7",",6","0",",6","28",",6","0",",6","0",",6","0",",6","","","19140206",",,6","","","19140222",",,6","","","19140221",",,6","19140228","+,,6","-16.7",",6,06,","","","381",",,6,22,","41.4",",,6,21,","7.2",",6,28,+","","","3100.7","6","583.0",",6","","","","","133.7",",,,6","1194",",,,6","-2.49",",6","4.29",",,,6","-9.26",",,,6","",""
"USC00048758","1914-03","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","3",",6","0",",6","0",",6","","","2",",6","0",",6","31",",6","0",",6","0",",6","0",",6","","","19140302",",,6","","","19140331","+,,6","","","19140330",",,6","19140317",",,6","-12.2",",6,02,","","","25",",,6,31,+","1.3",",,6,30,","13.9",",6,17,","","","3618.8","6","518.1",",6","","","","","2.8",",,,6","50",",,,6","1.62",",6","7.73",",,,6","-4.49",",,,6","",""
"USC00048758","1914-04","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","10",",6","8",",6","0",",6","","","3",",6","0",",6","24",",6","0",",6","0",",6","0",",6","","","19140424",",,6","","","19140428","+,,6","","","19140409",",,6","19140420",",,6","-7.8",",6,24,","","","51",",,6,28,+","14.7",",,6,09,","18.9",",6,20,","","","4085.6","6","466.8",",6","","","","","58.2",",,,6","153",",,,6","2.77",",6","8.22",",,,6","-2.67",",,,6","",""
"USC00048758","1914-05","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","3",",6","2",",6","0",",6","","","0",",6","0",",6","21",",6","0",",6","3",",6","0",",6","","","19140510",",,6","","","19140531","+,,6","","","19140524",",,6","19140530",",,6","-3.9",",6,10,","","","0",",,6,31,+","8.4",",,6,24,","22.8",",6,30,","","","4410.5","6","324.9",",6","","","","","14.0",",,,6","0",",,,6","7.85",",6","15.69",",,,6","0.01",",,,6","",""
"USC00048758","1914-06","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","2",",6","2",",6","0",",6","","","0",",6","0",",6","12",",6","0",",6","11",",6","0",",6","","","19140606",",,6","","","19140630","+,,6","","","19140619",",,6","19140630",",,6","-5.0",",6,06,","","","0",",,6,30,+","14.7",",,6,19,","27.2",",6,30,","","","4676.0","6","265.5",",6","","","","","24.1",",,,6","0",",,,6","9.48",",6","17.68",",,,6","1.28",",,,6","",""
"USC00048758","1914-07","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","","","19140705",",,6","","","19140731","+,,6","","","19140731","+,,6","19140731","+,,6","1.7",",6,05,","","","0",",,6,31,+","0.0",",,6,31,+","26.1",",6,31,+","","","117.8","6","117.8",",6","","","","","0.0",",,,6","0",",,,6","14.53",",6","24.39",",,,6","4.67",",,,6","",""
"USC00048758","1914-08","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","5.3","6","5.3","1,6","0",",6","0",",6","0",",6","","","0",",6","0","1,6","0","1,6","0",",6","31",",6","0",",6","","","19140828","+,1,6","","","19140831","+,,6","","","19140831","+,,6","19140815","+,,6","0.6","1,6,28,+","","","0",",,6,31,+","0.0",",,6,31,+","30.6",",6,15,+","","","195.2","6","77.4",",6","","","","","0.0",",,,6","0",",,,6","15.92","1,6","26.22",",,,6","5.62","1,,,6","",""
"USC00048758","1914-09","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","5.3","6","0.0",",6","2",",6","1",",6","0",",6","","","0",",6","0",",6","8",",6","0",",6","11",",6","0",",6","","","19140908",",,6","","","19140930","+,,6","","","19140918",",,6","19140911","+,,6","-3.9",",6,08,","","","0",",,6,30,+","3.8",",,6,18,","24.4",",6,11,+","","","418.0","6","222.8",",6","","","","","4.6",",,,6","0",",,,6","10.91",",6","19.54",",,,6","2.27",",,,6","",""
"USC00048758","1914-10","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","5.3","6","0.0",",6","7",",6","7",",6","0",",6","","","0",",6","0",",6","21",",6","0",",6","0",",6","0",",6","","","19141020",",,6","","","19141031","+,,6","","","19141029","+,,6","19141014",",,6","-6.1",",6,20,","","","0",",,6,31,+","6.4",",,6,29,+","20.6",",6,14,","","","790.6","6","372.6",",6","","","","","32.6",",,,6","0",",,,6","6.31",",6","13.17",",,,6","-0.55",",,,6","",""
"USC00048758","1914-11","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","5.3","6","0.0",",6","4",",6","3",",6","0",",6","","","0",",6","0",",6","29",",6","2",",6","0",",6","0",",6","","","19141129",",,6","","","19141128",",,6","","","19141113",",,6","19141105",",,6","-12.2",",6,29,","","","10",",,6,28,","4.8",",,6,13,","16.1",",6,05,","","","1245.4","6","454.8",",6","","","","","12.7",",,,6","15",",,,6","3.17",",6","10.54",",,,6","-4.19",",,,6","",""
"USC00048758","1914-12","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","5.3","6","0.0",",6","8",",6","8",",6","1",",6","","","8",",6","2",",6","31",",6","15",",6","0",",6","0",",6","","","19141214","+,,6","","","19141203",",,6","","","19141203",",,6","19141229","+,,6","-18.9",",6,14,+","","","381",",,6,03,","35.6",",,6,03,","7.2",",6,29,+","","","1937.7","6","692.3",",6","","","","","85.4",",,,6","1423",",,,6","-4.00",",6","1.50",",,,6","-9.50",",,,6","",""
"USC00048758","1915-01","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","","","","","","","","","11",",6","0",",6","31",",6","8",",6","0",",6","0",",6","","","19150123",",,6","","","19150112",",,6","","","","","19150102",",,6","-16.1",",6,23,","","","305",",,6,12,","","","7.8",",6,02,","","","2601.3","6","663.6",",6","","","","","","","1065",",,,6","-3.07",",6","2.29",",,,6","-8.44",",,,6","",""
"USC00048758","1915-02","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","12",",6","10",",6","6",",6","","","11",",6","0",",6","28",",6","5",",6","0",",6","0",",6","","","19150221",",,6","","","19150202",",,6","","","19150208",",,6","19150207",",,6","-16.7",",6,21,","","","584",",,6,02,","44.5",",,6,08,","7.8",",6,07,","","","3161.9","6","560.6",",6","","","","","271.2",",,,6","2461",",,,6","-1.69",",6","3.85",",,,6","-7.22",",,,6","",""
"USC00048758","1915-03","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","2",",6","2",",6","0",",6","","","2",",6","0",",6","31",",6","0",",6","0",",6","0",",6","","","19150305",",,6","","","19150328",",,6","","","19150328",",,6","19150321",",,6","-11.7",",6,05,","","","152",",,6,28,","16.5",",,6,28,","14.4",",6,21,","","","3689.0","6","527.1",",6","","","","","27.4",",,,6","228",",,,6","1.33",",6","8.65",",,,6","-5.99",",,,6","",""
"USC00048758","1915-04","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","3",",6","3",",6","0",",6","","","2",",6","0",",6","29",",6","1",",6","0",",6","0",",6","","","19150430",",,6","","","19150430",",,6","","","19150430",",,6","19150419",",,6","-8.3",",6,30,","","","102",",,6,30,","6.4",",,6,30,","17.2",",6,19,","","","4112.3","6","423.3",",6","","","","","13.8",",,,6","127",",,,6","4.22",",6","11.15",",,,6","-2.71",",,,6","",""
"USC00048758","1915-05","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","10",",6","8",",6","0",",6","","","2",",6","0",",6","23",",6","0",",6","1",",6","0",",6","","","19150502",",,6","","","19150504",",,6","","","19150504",",,6","19150527",",,6","-9.4",",6,02,","","","102",",,6,04,","21.6",",,6,04,","21.7",",6,27,","","","4516.0","6","403.7",",6","","","","","94.0",",,,6","178",",,,6","5.31",",6","12.24",",,,6","-1.62",",,,6","",""
"USC00048758","1915-06","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","20",",6","0",",6","15",",6","0",",6","","","19150611",",,6","","","19150612",",,6","","","19150612",",,6","19150629","+,,6","-5.6",",6,11,","","","0",",T,6,12,","0.0",",T,6,12,","25.6",",6,29,+","","","4766.2","6","250.2",",6","","","","","0.0",",T,,6","0",",T,,6","9.99",",6","20.76",",,,6","-0.77",",,,6","",""
"USC00048758","1915-07","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","1.7","6","1.7",",6","3",",6","3",",6","0",",6","","","0",",6","0",",6","2",",6","0",",6","27",",6","0",",6","","","19150706",",,6","","","19150731","+,,6","","","19150701",",,6","19150724","+,,6","-1.1",",6,06,","","","0",",,6,31,+","5.1",",,6,01,","28.9",",6,24,+","","","124.0","6","124.0",",6","","","","","10.4",",,,6","0",",,,6","14.39",",6","24.35",",,,6","4.42",",,,6","",""
"USC00048758","1915-08","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","3.2","6","1.5",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","0",",6","","","19150806",",,6","","","19150831","+,,6","","","19150831",",,6","19150829",",,6","2.8",",6,06,","","","0",",,6,31,+","0.0",",T,6,31,","31.7",",6,29,","","","190.7","6","66.7",",6","","","","","0.0",",T,,6","0",",,,6","16.23",",6","27.22",",,,6","5.23",",,,6","",""
"USC00048758","1915-09","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","3.2","6","0.0",",6","2",",6","1",",6","0",",6","0",",6","0",",6","0",",6","12",",6","0",",6","18",",6","0",",6","","","19150927",",,6","19150930","+,,6","19150930","+,,6","","","19150901",",,6","19150923","+,,6","-5.0",",6,27,","0",",,6,30,+","0",",,6,30,+","2.8",",,6,01,","25.0",",6,23,+","","","409.3","6","218.6",",6","","","","","4.1",",,,6","0",",,,6","11.05",",6","20.68",",,,6","1.41",",,,6","",""
"USC00048758","1915-10","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","3.2","6","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","24",",6","0",",6","7",",6","0",",6","","","19151011",",,6","","","19151031","+,,6","","","19151031","+,,6","19151009","+,,6","-5.6",",6,11,","","","0",",,6,31,+","0.0",",,6,31,+","24.4",",6,09,+","","","708.4","6","299.1",",6","","","","","0.0",",,,6","0",",,,6","8.69",",6","18.77",",,,6","-1.40",",,,6","",""
"USC00048758","1915-11","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","3.2","6","0.0",",6","5",",6","4",",6","1",",6","","","","","0",",6","26",",6","0",",6","0",",6","0",",6","","","19151111",",,6","","","","","","","19151109",",,6","19151101",",,6","-16.1",",6,11,","","","","","41.7",",,6,09,","18.3",",6,01,","","","1203.1","6","494.7",",6","","","","","61.8",",,,6","","","1.84",",6","9.34",",,,6","-5.65",",,,6","",""
"USC00048758","1915-12","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","3.2","6","0.0",",6","7",",6","4",",6","3",",6","31",",6","6",",6","2",",6","30",",6","5",",6","0",",6","0",",6","2","","19151231","+,,6","19151214",",,6","19151214",",,6","","","19151203",",,6","19151208",",,6","-19.4",",6,31,+","813",",,6,14,","508",",,6,14,","62.5",",,6,03,","11.1",",6,08,","","","1813.2","6","610.1",",6","","","","","157.5",",,,6","1066",",,,6","-1.35",",6","4.68",",,,6","-7.37",",,,6","",""
"USC00048758","1916-01","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0","2,6","","","","","","","31",",6","17",",6","6","2,6","29","2,6","14",",6","0",",6","0",",6","","","19160130",",2,6","19160129",",,6","19160127",",,6","","","","","19160104",",,6","-26.1","2,6,30,","3226",",,6,29,","838",",,6,27,","","","7.8",",6,04,","","","2505.7","6","692.5",",6","","","","","","","6044",",,,6","-5.56","2,6","0.79",",,,6","-11.92","2,,,6","",""
"USC00048758","1916-02","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","13",",6","11",",6","1",",6","","","3",",6","1",",6","26",",6","0",",6","0",",6","0",",6","","","19160201",",,6","","","19160204",",,6","","","19160204",",,6","19160217",",,6","-18.9",",6,01,","","","356",",,6,04,","28.2",",,6,04,","11.1",",6,17,","","","2997.3","6","491.6",",6","","","","","117.5",",,,6","547",",,,6","1.38",",6","7.30",",,,6","-4.54",",,,6","",""
"USC00048758","1916-03","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","7","1,6","7","1,6","1","1,6","31",",6","5",",6","0",",6","29",",6","0",",6","0",",6","0",",6","","","19160302",",,6","19160305",",,6","19160301",",,6","","","19160301",",1,6","19160315",",,6","-14.4",",6,02,","2388",",,6,05,","445",",,6,01,","45.2","1,,6,01,","17.8",",6,15,","","","3505.9","6","508.6",",6","","","","","113.5","1,,,6","1042",",,,6","1.93",",6","9.36",",,,6","-5.51",",,,6","",""
"USC00048758","1916-04","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","3",",6","0",",6","0",",6","30",",6","0",",6","0",",6","28",",6","0",",6","0",",6","0",",6","","","19160418","+,,6","19160401",",,6","19160418","+,,6","","","19160417","+,,6","19160425","+,,6","-6.1",",6,18,+","1422",",,6,01,","0",",T,6,18,+","0.8",",,6,17,+","15.6",",6,25,+","","","3921.6","6","415.7",",6","","","","","1.9",",,,6","0",",T,,6","4.48",",6","12.06",",,,6","-3.11",",,,6","",""
"USC00048758","1916-05","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0","1,6","4",",6","3",",6","0",",6","","","0",",6","0",",6","25",",6","0","1,6","0","1,6","0","1,6","","","19160524",",,6","","","19160531","+,,6","","","19160523",",,6","19160505","+,1,6","-6.1",",6,24,","","","0",",,6,31,+","4.3",",,6,23,","19.4","1,6,05,+","","","4307.7","6","386.1","1,6","","","","","13.5",",,,6","0",",,,6","5.45","1,6","12.94","1,,,6","-2.05",",,,6","",""
"USC00048758","1916-06","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","9",",6","0",",6","9",",6","0",",6","","","19160601",",,6","","","19160620",",,6","","","19160630","+,,6","19160616",",,6","-3.9",",6,01,","","","0",",T,6,20,","0.0",",T,6,30,+","27.2",",6,16,","","","4543.5","6","235.8",",6","","","","","0.0",",T,,6","0",",T,,6","10.47",",6","19.15",",,,6","1.80",",,,6","",""
"USC00048758","1916-07","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0","1,6","1",",6","0",",6","0",",6","","","0",",6","0",",6","3",",6","0","1,6","25","1,6","0","1,6","","","19160727",",,6","","","19160731","+,,6","","","19160702",",,6","19160711",",1,6","-0.6",",6,27,","","","0",",,6,31,+","2.0",",,6,02,","28.3","1,6,11,","","","144.7","6","144.7","1,6","","","","","2.0",",,,6","0",",,,6","13.48","1,6","23.27","1,,,6","3.69",",,,6","",""
"USC00048758","1916-08","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","2",",6","1",",6","0",",6","","","0",",6","0",",6","4",",6","0",",6","21",",6","0",",6","","","19160818",",,6","","","19160831","+,,6","","","19160829",",,6","19160825","+,,6","-1.1",",6,18,","","","0",",,6,31,+","5.3",",,6,29,","27.2",",6,25,+","","","313.0","6","168.3",",6","","","","","5.6",",,,6","0",",,,6","12.90",",6","22.28",",,,6","3.53",",,,6","",""
"USC00048758","1916-09","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","6",",6","0",",6","13",",6","0",",6","","","19160924",",,6","","","19160930","+,,6","","","19160922",",,6","19160915","+,,6","-2.2",",6,24,","","","0",",,6,30,+","7.1",",,6,22,","23.9",",6,15,+","","","543.0","6","230.0",",6","","","","","7.1",",,,6","0",",,,6","10.67",",6","19.86",",,,6","1.47",",,,6","",""
"USC00048758","1916-10","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0","1,6","8",",6","4",",6","0",",6","","","3",",6","0",",6","27",",6","0","1,6","0","1,6","0","1,6","","","19161029","+,,6","","","19161008","+,,6","","","19161008",",,6","19161018",",1,6","-5.6",",6,29,+","","","51",",,6,08,+","9.9",",,6,08,","18.3","1,6,18,","","","959.3","6","416.3","1,6","","","","","30.4",",,,6","140",",,,6","4.54","1,6","10.95","1,,,6","-1.87",",,,6","",""
"USC00048758","1916-11","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0",",6","4",",6","2",",6","2",",6","17","4,6","2",",6","0",",6","29",",6","1",",6","0",",6","0",",6","","","19161113",",,6","19161106",",4,6","19161105",",,6","","","19161105",",,6","19161103","+,,6","-16.7",",6,13,","305","4,,6,06,","254",",,6,05,","30.2",",,6,05,","18.3",",6,03,+","","","1474.9","6","515.6",",6","","","","","62.5",",,,6","305",",,,6","1.15",",6","8.43",",,,6","-6.13",",,,6","",""
"USC00048758","1916-12","39.1678","-120.1428","1898.9","TAHOE CITY, CA US","0.0","6","0.0","3,6","10",",6","9",",6","3",",6","29","2,6","10",",6","1","3,6","28","3,6","10",",6","0",",6","0",",6","","","19161227",",3,6","19161205",",2,6","19161223",",,6","","","19161204",",,6","19161201",",,6","-17.8","3,6,27,","457","2,,6,05,","457",",,6,23,","43.9",",,6,04,","12.2",",6,01,","","","2080.1","6","605.2",",6","","","","","179.2",",,,6","1601",",,,6","-3.46","3,6","2.57",",,,6","-9.49","3,,,6","",""
